浙江（上）


序号   宫观名称   地址   派别
335 柳市镇下渎杨府殿 浙江省温州市乐清市柳市镇柳南村 正一

336 柳市镇仙社祖庙 浙江省温州市乐清市柳市镇仙垟村 正一

337 柳市镇吕岙长青道观 浙江省温州市乐清市柳市镇吕岙村 全真

338 柳市镇吕岙乌龙宫 浙江省温州市乐清市柳市镇吕岙村 正一

339 柳市镇麻园青龙观 浙江省温州市乐清市柳市镇麻园村 全真

340 柳市镇沙岙云霞宫 浙江省温州市乐清市柳市镇沙岙村 正一

341 柳市镇沙川横山赤岩庙 浙江省温州市乐清市柳市镇沙后村 正一

342 清江镇福昌宫 浙江省温州市乐清市清江镇沙埠头村 全真

343 清江镇南塘三元观 浙江省温州市乐清市清江镇杨州村 全真

344 柳市镇新桥新川圣庙 浙江省温州市乐清市柳市镇新桥村 正一

345 柳市镇旭光华府庙 浙江省温州市乐清市柳市镇旭光村 正一

346 清江镇高庙 浙江省温州市乐清市清江镇谢屏村 正一

347 清江镇后山塘平水王庙 浙江省温州市乐清市清江镇上埠头村后山塘 正一

348 乐清市清江镇西沿殿 浙江省温州市乐清市清江镇西沿村 正一

349 清江镇小东塘文昌阁 浙江省温州市乐清市清江镇小东塘村 正一

350 清江镇永光太子庙 浙江省温州市乐清市清江镇永光村 正一

351 清江镇珠北太子殿 浙江省温州市乐清市清江镇珠北村 正一

352 清江镇珠下太子宫 浙江省温州市乐清市清江镇珠下村 正一

353 石帆街道大界黑虎观 浙江省温州市乐清市石帆街道大界村 正一

354 石帆街道贾岙龙门道观 浙江省温州市乐清市石帆街道贾岙村 全真

355 雁荡镇上黄琴山庙 浙江省温州市乐清市雁荡镇上黄村 正一

356 雁荡镇上灵岩梅花洞 浙江省温州市乐清市雁荡镇上灵岩村 正一

357 雁荡镇石件头清墩殿 浙江省温州市乐清市雁荡镇石件头村 正一

358 雁荡镇松垟大楼头庙 浙江省温州市乐清市雁荡镇松垟村 正一

359 雁荡镇紫竹林 浙江省温州市乐清市雁荡镇灵峰 全真

360 仙溪镇砩头龙川庙 浙江省温州市乐清市仙溪镇砩头村 正一

361 仙溪镇福溪仙姑洞 浙江省温州市乐清市仙溪镇福溪 全真

362 仙溪镇横坦湖山杨府庙 浙江省温州市乐清市仙溪镇横坦村湖山 正一

363 仙溪镇狮岩坑杨府庙 浙江省温州市乐清市仙溪镇凤溪村狮岩坑 正一

364 仙溪镇仙人洞 浙江省温州市乐清市仙溪镇仙人坦村 全真

365 雁荡镇卧龙谷藏宝洞 浙江省温州市乐清市雁荡镇卧龙谷 正一

366 雁荡镇响岭头回马洞 浙江省温州市乐清市雁荡镇响岭头村 正一

367 大门镇沙岙红霞宫 浙江省温州市洞头县大门镇沙岙村 正一

368 大门镇沙岩紫霖观 浙江省温州市洞头县大门镇沙岩居 正一

369 大门镇潭头朝阳宫 浙江省温州市洞头县大门镇潭头村 正一

370 大门镇乌仙头望海观 浙江省温州市洞头县大门镇乌仙头村 正一

371 大门镇西浪八仙宫 浙江省温州市洞头县大门镇西浪村 正一

372 大门镇小荆紫炁观 浙江省温州市洞头县大门镇小荆村 正一

373 大门镇小门山天后宫 浙江省温州市洞头县大门镇小门山村 正一

374 大门镇寨楼清风观 浙江省温州市洞头县大门镇寨楼村 正一

375 东屏街道大岙陈府圣王宫 浙江省温州市洞头县东屏街道半屏大北岙 正一

376 东屏街道大岙土地宫 浙江省温州市洞头县东屏街道半屏大岙村 正一

377 霓屿街道布袋岙陈十四娘娘宫 浙江省温州市洞头县霓屿街道布袋岙村 正一

378 霓屿街道上社海潮观 浙江省温州市洞头县霓屿街道上社村 正一

379 霓屿街道下社陈府圣王宫 浙江省温州市洞头县霓屿街道下社村后社 正一

380 霓屿街道正岙杨陈二府候王宫 浙江省温州市洞头县霓屿街道正岙村 正一

381 元觉街道花岗皇君观 浙江省温州市洞头县元觉街道花岗村 正一

382 元觉街道活水潭太阴宫 浙江省温州市洞头县元觉街道活水潭村 正一

383 元觉街道沙角天后宫 浙江省温州市洞头县元觉街道沙角村 正一

384 元觉街道小北岙天后宫 浙江省温州市洞头县元觉街道小北岙村 正一

385 大门镇长沙红云观 浙江省温州市洞头县大门镇长沙村 正一

386 大门镇大荆逍瑶宫 浙江省温州市洞头县大门镇大荆村 正一

387 大门镇豆岩陈十四娘娘宫 浙江省温州市洞头县大门镇豆岩村 正一

388 大门镇枫树坑青云观 浙江省温州市洞头县大门镇枫树坑村龟岩 正一

389 大门镇甲山妙玄宫 浙江省温州市洞头县大门镇甲山村 正一

390 大门镇兰湖洞玉清道观 浙江省温州市洞头县大门镇兰湖洞居 正一

391 东屏街道大龙岭太阴宫 浙江省温州市洞头县东屏街道后寮村大龙岭 正一

392 东屏街道大龙岭紫云道观 浙江省温州市洞头县东屏街道大龙岭 正一

393 东屏街道东岙陈府圣王宫 浙江省温州市洞头县东屏街道东岙村 正一

394 东屏街道东岙城隍道观 浙江省温州市洞头县东屏街道东岙村 正一

395 东屏街道洞头望海观 浙江省温州市洞头县东屏街道半屏大北岙 正一

396 东屏街道金岙天后宫 浙江省温州市洞头县东屏街道金岙村 正一

397 东屏街道垅头陈府王宫 浙江省温州市洞头县东屏街道垅头村 正一

398 东屏街道前坑寮关帝玄灵观 浙江省温州市洞头县东屏街道惠民村 正一

399 东屏街道外埕头陈府爷宫 浙江省温州市洞头县东屏街道外埕头村 正一

400 东屏街道中仑北极真武观 浙江省温州市洞头县东屏街道中仑村 正一

401 鹿西乡鹿西娘娘宫 浙江省温州市洞头县鹿西乡鹿西村岙底 正一

402 鹿西乡鹿西紫霞观 浙江省温州市洞头县鹿西乡鹿西村 正一

403 元觉街道状元天后圣母娘娘宫 浙江省温州市洞头县元觉街道状元村 正一

404 北岙街道小长坑杨府爷宫 浙江省温州市洞头县北岙街道小长坑村 正一

405 北岙街道小朴白马观 浙江省温州市洞头县北岙街道小朴村 正一

406 北岙街道小三盘五显大帝宫 浙江省温州市洞头县北岙街道小三盘村 正一

407 北岙街道小三盘杨府爷宫 浙江省温州市洞头县北岙街道小三盘村岭脚 正一

408 北岙太阴宫 浙江省温州市洞头县北岙街道岭背路11号 正一

409 北岙街道北极玄天观 浙江省温州市洞头县北岙街道车站路 正一

410 北岙街道慈航观 浙江省温州市洞头县北岙街道双垄岭 正一

411 北岙街道打水鞍大圣宫 浙江省温州市洞头县北岙街道打水鞍村 正一

412 北岙街道大长坑陈府圣王宫 浙江省温州市洞头县北岙镇大长坑村城西路4 正一

413 北岙街道大王殿南清宫 浙江省温州市洞头县北岙街道大王殿村 正一

414 北岙街道埭口天后宫 浙江省温州市洞头县北岙镇城南后埭口

正一

415 北岙街道东郊净明观 浙江省温州市洞头县北岙镇东郊村 正一

416 北岙街道九厅玄坛宫 浙江省温州市洞头县北岙镇九厅村 正一

417 北岙街道九仙杨府爷宫 浙江省温州市洞头县北岙街道九仙村 正一

418 北岙街道双垅陈十四娘娘宫 浙江省温州市洞头县北岙街道双垅村二垅 正一

419 北岙街道双垅应道观 浙江省温州市洞头县北岙街道双垅村 正一

420 北岙街道东沙天后宫 浙江省温州市洞头县北岙街道东沙村马祖宫 正一

421 北岙街道风门帝德宫 浙江省温州市洞头县北岙街道风门村 正一

422 北岙街道鸽尾礁三圣宫 浙江省温州市洞头县北岙街道鸽尾礁村 正一

423 北岙街道隔头陈林二位圣母娘娘宫 浙江省温州市洞头县北岙街道隔头村 正一

424 鳌江镇东河陈府观 浙江省温州市平阳县鳌江镇中东河 正一

425 鳌江镇华光道观 浙江省温州市平阳县鳌江镇望江街1号 全真

426 鳌江镇金山陈府庙 浙江省温州市平阳县鳌江镇河滨村 正一

427 鳌江镇荆溪荆龙观 浙江省温州市平阳县鳌江镇荆溪村 正一

428 鳌江镇蓝田三清宫 浙江省温州市平阳县鳌江镇蓝田村 正一

429 鳌江镇河东山全真观 浙江省温州市平阳县鳌江镇荆溪村 全真

430 鳌江镇联南简碑宫 浙江省温州市平阳县鳌江镇联南村 正一

431 鳌江镇访贤五显宫 浙江省温州市平阳县鳌江镇访贤街 正一

432 鳌江镇海防杨府观 浙江省温州市平阳县鳌江镇阳屿村 正一

433 鳌江镇河滨河口宫 浙江省温州市平阳县鳌江镇河滨村 全真

434 鳌江镇钱仓青华山都天宫 浙江省温州市平阳县鳌江镇前进村 正一

435 鳌江镇钱仓青龙观 浙江省温州市平阳县鳌江镇钱仓村 正一

436 鳌江镇三大厂陈府观 浙江省温州市平阳县鳌江镇三大厂村 全真

437 鳌江镇三元宫 浙江省温州市平阳县鳌江镇第四居民区 全真

438 鳌江镇塘川白马殿 浙江省温州市平阳县鳌江镇塘西村 正一

439 鳌江镇西湾青龙道观 浙江省温州市平阳县鳌江镇四沙杨屿山 全真

440 昆阳镇白垟圣龙宫 浙江省温州市平阳县昆阳镇白垟村白垟桥边 正一

441 昆阳镇白云道观 浙江省温州市平阳县昆阳镇九凰山 全真

442 昆阳镇城南凤山凤真观 浙江省温州市平阳县昆阳镇城南凤山村 全真

443 山门镇山门街尾宫 浙江省温州市平阳县山门镇山门社区 正一

444 水头镇凤卧三宫道观 浙江省温州市平阳县水头镇凤卧塔边村 全真

445 昆阳镇水塔红龙宫 浙江省温州市平阳县昆阳镇水塔村 正一

446 昆阳镇西马路玄天观 浙江省温州市平阳县昆阳镇西马路 全真

447 水头镇泾川晚年宫 浙江省温州市平阳县水头镇金凤村桥头 正一

448 鳌江镇西岭太清观 浙江省温州市平阳县鳌江镇塘中村 正一

449 鳌江镇西塘上殿灶龙观 浙江省温州市平阳县鳌江镇荆溪堂底 正一

450 鳌江镇塘川石佛太阴宫 浙江省温州市平阳县鳌江镇塘西村 正一

451 鳌江镇塘川太阴宫 浙江省温州市平阳县鳌江镇塘中溪 正一

452 鳌江镇塘底圣神观 浙江省温州市平阳县鳌江镇塘底村 全真

453 鳌江镇西湾杨七相公观 浙江省温州市平阳县鳌江镇二沙村 正一

454 鳌江镇杨屿玉清观 浙江省温州市平阳县鳌江镇阳屿村 全真

455 鳌江镇钱仓宝安宫 浙江省温州市平阳县鳌江镇建岙村

全真

456 鳌江镇钱仓城隍道院 浙江省温州市平阳县鳌江镇钱仓村 全真

457 鳌江镇钱仓都天观 浙江省温州市平阳县鳌江镇钱仓村 正一

458 昆阳镇南丰村汇头新罗太子观 浙江省温州市平阳县昆阳镇南丰村 全真

459 昆阳镇南门天后宫 浙江省温州市平阳县昆阳镇铁岭村 正一

460 昆阳镇城南南皇道观 浙江省温州市平阳县昆阳镇皇岙村 全真

461 昆阳镇城西沙岗太阳宫 浙江省温州市平阳县昆阳镇沙岗村 全真

462 水头镇内湖玉门道观 浙江省温州市平阳县水头镇湖桥村 正一

463 水头镇闹村仙姑道院 浙江省温州市平阳县水头镇闹村白水村 全真

464 昆阳镇万全黄山头陈府观 浙江省温州市平阳县昆阳镇黄山头村 正一

465 山门镇大圣观 浙江省温州市平阳县山门镇大龙山 全真

466 昆阳镇东门玄坛庙 浙江省温州市平阳县昆阳镇东门山 正一

467 昆阳镇东岳观 浙江省温州市平阳县昆阳镇坡南 全真

468 南雁镇三台道院 浙江省温州市平阳县南雁镇雁荡山风景区 全真

469 南雁镇仙姑洞 浙江省温州市平阳县南雁荡山风景区内 全真

470 水头镇三桥麻车宫 浙江省温州市平阳县水头镇麻车宫 正一

471 水头镇新村白马观 浙江省温州市平阳县水头镇白马观 正一

472 万全镇榆垟社区茶亭村太阴宫 浙江省温州市平阳县万全镇榆垟社区茶亭村 正一

473 万全镇郑楼古家大上清宫 浙江省温州市平阳县万全镇郑楼古家大村 正一

474 腾蛟镇凤巢大垟山宫 浙江省温州市平阳县腾蛟镇凤巢溪头街村 正一

475 腾蛟镇塘溪村忠训庙 浙江省温州市平阳县腾蛟镇塘溪村 全真

476 万全镇宋埠杨家宫 浙江省温州市平阳县万全镇宋埠杨家宫 正一

477 万全镇榆垟城隍殿 浙江省温州市平阳县榆垟镇榆垟社区 正一

478 万全镇榆垟大寮宫 浙江省温州市平阳县万全镇榆垟新渎村 正一

479 萧江镇高黎仙安观院 浙江省温州市平阳县萧江镇高黎村 全真

480 萧江镇河沿殿淋圣宫 浙江省温州市平阳县萧江镇四大屋村 正一

481 万全镇宋埠三元宫 浙江省温州市平阳县万全镇宋埠新界村 全真

482 万全镇郑楼郑二玉清观 浙江省温州市平阳县万全镇郑楼郑二村 正一

483 萧江镇敖寒城隍道院 浙江省温州市平阳县萧江镇敖寒村 全真

484 萧江镇兰花桥三清宫 浙江省温州市平阳县萧江镇兰花桥村 正一

485 萧江镇立后上清宫 浙江省温州市平阳县萧江镇立后村 正一

486 万全镇宋埠文昌宫 浙江省温州市平阳县万全镇宋埠下陈村 全真

487 萧江镇鳌寒圣母娘娘宫 浙江省温州市平阳县萧江镇鳌寒村山脚下 正一

488 腾蛟镇凤巢日月三清宫 浙江省温州市平阳县腾蛟镇凤巢社区凤巢村 正一

489 腾蛟镇山尾龙凤山宫 浙江省温州市平阳县腾蛟镇平棋村 正一

490 万全镇宋埠大圣观 浙江省温州市平阳县万全镇宋埠新界村 正一

491 萧江镇潘家汇五显殿 浙江省温州市平阳县萧江镇潘家汇村 正一

492 萧江镇胜利太阴宫 浙江省温州市平阳县萧江镇胜利社区 全真

493 萧江镇西炉淋泗宫 浙江省温州市平阳县萧江镇西炉村 正一

494 萧江镇直浃河玉清宫 浙江省温州市平阳县萧江镇直浃河 正一

495 安阳街道白云观 浙江省温州市瑞安市安阳街道仙甲村 正一

496 安阳街道纯真道观 浙江省温州市瑞安市安阳街道上山根村 全真

497 安阳街道定安宫 浙江省温州市瑞安市安阳街道红光村 全真

498 安阳街道凤山宫 浙江省温州市瑞安市安阳街道周湖村 正一

499 东山街道海利村天后宫 浙江省温州市瑞安市东山街道北麂社区海利村 正一

500 东山街道妈祖宫 浙江省温州市瑞安市东山街道上埠村烟墩山 正一

501 东山街道三港观 浙江省温州市瑞安市东山街道上埠村 正一

502 东山街道太清宫 浙江省温州市瑞安市东山街道上埠村烟墩山太 正一

503 东山街道天后宫 浙江省温州市瑞安市东山街道上埠村山前路2 正一

504 东山街道杨圣观 浙江省温州市瑞安市东山街道北麂工作片较场 正一

505 飞云街道天圣宫 浙江省温州市瑞安市飞云街道宋家埭村 正一

506 飞云街道铁鹤宫 浙江省温州市瑞安市飞云街道铁炉村 正一

507 高楼镇道士宫 浙江省温州市瑞安市高楼镇永安村 正一

508 高楼镇墩头宫 浙江省温州市瑞安市高楼镇墩头村 正一

509 安阳街道杨圣观 浙江省温州市瑞安市安阳街道周湖村 正一

510 安阳街道银子楼 浙江省温州市瑞安市安阳街道上山根村 正一

511 安阳街道永兴道观 浙江省温州市瑞安市安阳街道上山根村 全真 

512 安阳街道玉圣观 浙江省温州市瑞安市安阳街道万松山 全真

513 安阳街道真源宫 浙江省温州市瑞安市安阳街道红星村 正一

514 东山街道镇海道观 浙江省温州市瑞安市东山街道下埠村望江东路 正一

515 东山街道震玄观 浙江省温州市瑞安市东山街道下埠村民新路下 正一

516 飞云街道坳头太阴宫 浙江省温州市瑞安市飞云街道坳头村 正一

517 安阳街道金龙宫 浙江省温州市瑞安市安阳街道下沙塘村 全真

518 高楼镇娘娘宫 浙江省温州市瑞安市高楼镇营前办事处潘营村 正一

519 高楼镇平阳坑太阴宫 浙江省温州市瑞安市高楼镇平阳坑岙底村 正一

520 高楼镇三港殿 浙江省温州市瑞安市高楼镇施宅村 正一

521 高楼镇太阴宫 浙江省温州市瑞安市高楼镇平阳坑办事处塔石 正一

522 高楼镇天仙宫 浙江省温州市瑞安市高楼镇高楼办事处高二村 正一

523 高楼镇五显爷殿 浙江省温州市瑞安市高楼镇孙山村 正一

524 高楼镇营前太阴宫 浙江省温州市瑞安市高楼镇营前办事处营前村 正一

525 高楼镇寨下太阴宫 浙江省温州市瑞安市高楼镇东岩办事处寨下村 正一

526 湖岭镇庵基堂 浙江省温州市瑞安市湖岭镇鹿木松湾村 正一

527 湖岭镇潮基东岳观 浙江省温州市瑞安市湖岭镇潮基下街村 正一

528 湖岭镇潮基洞玄圣观 浙江省温州市瑞安市湖岭镇潮基贾岙村 正一

529 湖岭镇潮基太阴宫 浙江省温州市瑞安市湖岭镇潮基路头村 正一

530 湖岭镇凤山庙 浙江省温州市瑞安市湖岭镇永安办事处凤山头 正一

531 飞云街道候王观 浙江省温州市瑞安市飞云街道石件门村 正一

532 湖岭镇崇府庙 浙江省温州市瑞安市湖岭镇娄山村 正一

533 湖岭镇慈航仙观 浙江省温州市瑞安市湖岭镇林溪办事处灵山村 正一

534 湖岭镇桂峰百灵道观 浙江省温州市瑞安市湖岭镇桂峰瓦窑头村金鸡 正一

535 湖岭镇鹿木东岳观 浙江省温州市瑞安市湖岭镇鹿木办事处彭埠村 正一

536 湖岭镇永安太阴宫 浙江省温州市瑞安市湖岭镇永安办事处呈岙村 全真

537 湖岭镇永安玉皇观 浙江省温州市瑞安市湖岭镇永安办事处上埠坦 全真

538 湖岭镇元坦庙 浙江省温州市瑞安市湖岭镇鹿木办事处岙底村 全真

539 锦湖街道北圣宫 浙江省温州市瑞安市锦湖街道第一桥村 正一

540 飞云街道杨圣观 浙江省温州市瑞安市飞云街道东风村 正一

541 高楼镇包井宫 浙江省温州市瑞安市高楼镇平阳坑办事处黄岩 正一

542 高楼镇北垟宫 浙江省温州市瑞安市高楼镇墩头村

543 飞云街道干桥太阴宫 浙江省温州市瑞安市飞云街道干桥村 正一

544 湖岭镇林溪太阴宫 浙江省温州市瑞安市湖岭镇林溪办事处桥头村 正一

545 湖岭镇青山口宫 浙江省温州市瑞安市湖岭镇鹿木办事处青山村 全真

546 湖岭镇清斋圣庙 浙江省温州市瑞安市湖岭镇永安吴垟村 正一

547 湖岭镇三相公殿 浙江省温州市瑞安市湖岭镇余山村 正一

548 湖岭镇三英庙 浙江省温州市瑞安市湖岭镇金川办事处叶庄村 正一

549 湖岭镇太阴宫 浙江省温州市瑞安市湖岭镇新垟村 正一

550 锦湖街道东岳观 浙江省温州市瑞安市锦湖街道进星村 正一

551 锦湖街道龙圣观 浙江省温州市瑞安市锦湖街道后降底村 正一

552 锦湖街道天圆道观 浙江省温州市瑞安市锦湖街道长山村 正一

553 锦湖街道西岙西王宫 浙江省温州市瑞安市锦湖街道西岙村 正一

554 锦湖街道西祖宫 浙江省温州市瑞安市锦湖街道西门村西宫路3 正一

555 马屿镇曹北村渡仙观 浙江省温州市瑞安市马屿镇曹村社区曹北村 正一

556 马屿镇曹北村水口宫 浙江省温州市瑞安市马屿镇曹村社区曹北村 正一

557 马屿镇广圣宫 浙江省温州市瑞安市马屿镇跃马社区马岩村 正一

558 马屿镇盘古道院 浙江省温州市瑞安市马屿镇梅屿社区马上村 正一

559 湖岭镇玄天观 浙江省温州市瑞安市湖岭镇鹿木办事处前坑村 正一

560 湖岭镇盘古殿 浙江省温州市瑞安市湖岭镇大河村 正一

561 湖岭镇杨府殿 浙江省温州市瑞安市湖岭镇金川办事处对坑村 正一

562 锦湖街道三府观 浙江省温州市瑞安市锦湖街道双山村 正一

563 锦湖街道三圣宫 浙江省温州市瑞安市锦湖街道西门村 正一

564 锦湖街道宋岙庙 浙江省温州市瑞安市锦湖街道第一桥村 正一

565 锦湖街道太阴宫 浙江省温州市瑞安市锦湖街道城北村 正一

566 马屿镇曹村莲花观 浙江省温州市瑞安市马屿镇曹村社区许南村 正一

567 马屿镇曹南太阴宫 浙江省温州市瑞安市马屿镇曹村社区曹南村 正一

568 南滨街道寺庄观 浙江省温州市瑞安市南滨街道西湖村寺庄古庙 正一

569 南滨街道西湖宫 浙江省温州市瑞安市南滨街道林南村西湖宫 正一

570 上望街道天圣观 浙江省温州市瑞安市上望街道蔡宅村 正一

571 塘下镇城隍道院 浙江省温州市瑞安市塘下镇海东村城隍道院 正一

572 塘下镇凤凰山天波府 浙江省温州市瑞安市塘下镇凤凰山天波府 正一

573 塘下镇关岳观 浙江省温州市瑞安市塘下镇浦桥村关岳观 正一

574 塘下镇青山宫 浙江省温州市瑞安市塘下镇塘西村青山宫 正一

575 锦湖街道永福观 浙江省温州市瑞安市锦湖街道联星村 正一

576 锦湖街道愚溪玉皇观 浙江省温州市瑞安市锦湖街道愚溪村 正一

577 锦湖街道周岙陈圣观 浙江省温州市瑞安市锦湖街道周岙村 正一

578 锦湖街道周岙定风庵 浙江省温州市瑞安市锦湖街道周岙村 正一

579 锦湖街西圣宫 浙江省温州市瑞安市锦湖街西岙村西圣宫 正一

580 马屿镇上都太阴宫 浙江省温州市瑞安市马屿镇曹村社区上都村 正一

581 马屿镇圣井石殿 浙江省温州市瑞安市马屿镇大南社区圣井村 全真

582 马屿镇太阴宫 浙江省温州市瑞安市马屿镇清祥社区湖头村 正一

583 马屿镇陈府观 浙江省温州市瑞安市马屿镇曹村社区宋岙村山 正一

584 马屿镇冯渡村梅屿太阴宫 浙江省温州市瑞安市马屿镇梅屿社区冯渡村 正一

585 马屿镇五雷观 浙江省温州市瑞安市马屿镇大南社区南阳村 正一

586 马屿镇张陆元帅庙 浙江省温州市瑞安市马屿镇顺泰社区村头村 正一

587 南滨街道三清观 浙江省温州市瑞安市南滨街道林垟北村三清观 正一

588 锦湖街道牛伏岭玉皇观 浙江省温州市瑞安市锦湖街道牛伏岭村 正一

589 锦湖街道牛伏岭紫云观 浙江省温州市瑞安市锦湖街道牛伏岭村 正一

590 锦湖街道盘古道院 浙江省温州市瑞安市锦湖街道礁石村 正一

591 塘下镇得胜观 浙江省温州市瑞安市塘下镇陈宅村得胜观 正一

592 塘下镇太华宫 浙江省温州市瑞安市塘下镇张宅村太华宫 正一

593 塘下镇太清宫 浙江省温州市瑞安市塘下镇新坊村太清宫 正一

594 塘下镇太阴宫 浙江省温州市瑞安市塘下镇石岗村太阴宫 正一

595 塘下镇太阴宫 浙江省温州市瑞安市塘下镇塘口村太阴宫 正一

596 塘下镇太阴宫 浙江省温州市瑞安市塘下镇龟山村太阴宫 正一

597 塘下镇天后宫 浙江省温州市瑞安市塘下镇海西村天后宫 正一

598 上望街道杨诸观 浙江省温州市瑞安市上望街道九里四坦 正一

599 塘下镇山圣观 浙江省温州市瑞安市塘下镇山根村山圣观 正一

600 塘下镇邵洪观 浙江省温州市瑞安市塘下镇邵宅村邵洪观 正一 






作者：巢谷师兄 https://www.bilibili.com/read/cv11809450?spm_id_from=333.999.0.0 出处：bilibili
